elapsed_s,x_m,y_m,yaw_rad,stamp_ns,frame
5.923799478000092,2.0837466716766357,-2.3884341716766357,0.4893575511043831,1789313258938988719,odom
5.975544058999731,2.0837087631225586,-2.3884379863739014,0.48906198113702715,1789313258987792526,odom
6.03272509999988,2.083742380142212,-2.3884525299072266,0.4890598134848079,1789313259034478460,odom
6.083512509999764,2.083749532699585,-2.3884987831115723,0.4893974329159946,1789313259101044212,odom
6.139470646000063,2.083716869354248,-2.3884902000427246,0.4893812436301724,1789313259154433523,odom
6.191733669999849,2.0837137699127197,-2.3884520530700684,0.48926682473944233,1789313259205071960,odom
6.24643142900004,2.0836946964263916,-2.388490915298462,0.48915565694830554,1789313259262370859,odom
6.310189369,2.0837225914001465,-2.388517141342163,0.48923319086814665,1789313259295623575,odom
6.377494258999832,2.0837321281433105,-2.3885116577148438,0.4895520444449765,1789313259354477201,odom
6.434635171000082,2.083747386932373,-2.388500213623047,0.4895220366042027,1789313259391317163,odom
6.490702845999749,2.08381986618042,-2.3884329795837402,0.48913774053651105,1789313259484263692,odom
6.543048206000094,2.0838875770568848,-2.3884363174438477,0.4893862485342199,1789313259545074020,odom
6.6261800990000665,2.083807945251465,-2.3884193897247314,0.48944333558790415,1789313259604479347,odom
6.680135155999778,2.083805799484253,-2.388361930847168,0.48928193389972235,1789313259661918435,odom
6.736001707000014,2.083892345428467,-2.3884220123291016,0.48911780292235363,1789313259741201911,odom
6.7913927599997805,2.0839035511016846,-2.388427257537842,0.4891738889864839,1789313259807717119,odom
6.846757284999967,2.0838727951049805,-2.388349771499634,0.48927056157108006,1789313259861104522,odom
6.901135902000078,2.0838687419891357,-2.388322591781616,0.4890292897696126,1789313259917734180,odom
6.953433581999889,2.0838680267333984,-2.388381242752075,0.4888905624703119,1789313259954199825,odom
7.015439901999798,2.083865165710449,-2.388448715209961,0.4892755682310311,1789313260020935569,odom
7.066196781999679,2.083850622177124,-2.388390064239502,0.48917563079668397,1789313260077540908,odom
7.127388749999682,2.0838587284088135,-2.388335704803467,0.4888081133427011,1789313260131044183,odom
7.18197879499985,2.0838584899902344,-2.3883564472198486,0.48867408026302783,1789313260164361511,odom
7.251432590999684,2.083878755569458,-2.388441324234009,0.48897738245987316,1789313260237684760,odom
7.302625960000114,2.083814859390259,-2.3884570598602295,0.48905955459020845,1789313260276108060,odom
7.374811425999724,2.0837748050689697,-2.3883726596832275,0.4889117078510702,1789313260364238058,odom
