frame_index,video_time_s,episode_time_s,source_receipt_unix_ns,source_header_ns,hold_age_s
357,23.8,23.8,1789314493550488105,1789314493504715934,0.027000791000000003
358,23.866666666666667,23.866666667,1789314493629786101,1789314493570881678,0.014369462000000001
359,23.933333333333334,23.933333333,1789314493710663148,1789314493642334598,0.00015908100000000002
360,24.0,24.0,1789314493769409503,1789314493707557020,0.008079393
361,24.066666666666666,24.066666667,1789314493838676094,1789314493780859907,0.005479469000000001
362,24.133333333333333,24.133333333000003,1789314493904640403,1789314493847799446,0.0061818260000000005
363,24.2,24.200000000000003,1789314493904640403,1789314493847799446,0.072848493
364,24.266666666666666,24.266666667000003,1789314494042029974,1789314493987480519,0.002125589
365,24.333333333333332,24.333333333000002,1789314494042029974,1789314493987480519,0.06879225500000001
366,24.4,24.400000000000002,1789314494134011475,1789314494063565129,0.043477421
367,24.466666666666665,24.466666667000002,1789314494189718419,1789314494133580123,0.05443714400000001
368,24.533333333333335,24.533333333,1789314494289371723,1789314494229124898,0.021450506
369,24.6,24.6,1789314494352002599,1789314494274149668,0.025486297
370,24.666666666666668,24.666666667,1789314494417969744,1789314494351014856,0.026185819000000003
371,24.733333333333334,24.733333333,1789314494506395171,1789314494416475855,0.004427058
372,24.8,24.8,1789314494566052160,1789314494493243590,0.011436736000000001
373,24.866666666666667,24.866666667,1789314494642232843,1789314494558695821,0.0019227200000000002
374,24.933333333333334,24.933333333,1789314494705198258,1789314494624748161,0.005623971
375,25.0,25.0,1789314494762949465,1789314494699328894,0.014539431
376,25.066666666666666,25.066666667,1789314494820951969,1789314494758002205,0.023203594
377,25.133333333333333,25.133333333000003,1789314494899912050,1789314494838818172,0.010910179
378,25.2,25.200000000000003,1789314494973223980,1789314494914191168,0.0042649160000000005
379,25.266666666666666,25.266666667000003,1789314494973223980,1789314494914191168,0.070931583
380,25.333333333333332,25.333333333000002,1789314495053752670,1789314494981852963,0.057069559000000006
381,25.4,25.400000000000002,1789314495159397764,1789314495108954771,0.018091132000000003
382,25.466666666666665,25.466666667000002,1789314495159397764,1789314495108954771,0.08475779900000001
383,25.533333333333335,25.533333333,1789314495259284103,1789314495185062118,0.051538126000000004
384,25.6,25.6,1789314495370715861,1789314495322469566,0.006773035
385,25.666666666666668,25.666666667,1789314495370715861,1789314495322469566,0.07343970200000001
386,25.733333333333334,25.733333333,1789314495452983808,1789314495392533513,0.057838421
387,25.8,25.8,1789314495515638995,1789314495460822032,0.061849901000000006
388,25.866666666666667,25.866666667,1789314495595718309,1789314495536522799,0.048437254000000006
389,25.933333333333334,25.933333333,1789314495665342743,1789314495603663458,0.045479486
390,26.0,26.0,1789314495728924321,1789314495679621826,0.048564575000000006
391,26.066666666666666,26.066666667000003,1789314495808616641,1789314495753596323,0.035538922
392,26.133333333333333,26.133333333000003,1789314495888806945,1789314495823982391,0.022015284000000003
393,26.2,26.200000000000003,1789314495947657419,1789314495885411533,0.029831477000000002
394,26.266666666666666,26.266666667000003,1789314496019133672,1789314495957883149,0.025021891
395,26.333333333333332,26.333333333000002,1789314496089148287,1789314496028884747,0.021673942
396,26.4,26.400000000000002,1789314496155927287,1789314496101478605,0.021561609000000002
397,26.466666666666665,26.466666667000002,1789314496232451346,1789314496166874580,0.011704217000000001
398,26.533333333333335,26.533333333,1789314496290797296,1789314496235242200,0.020024933
399,26.6,26.6,1789314496290797296,1789314496235242200,0.08669160000000001
400,26.666666666666668,26.666666667,1789314496381351154,1789314496325716784,0.062804409
401,26.733333333333334,26.733333333,1789314496458969561,1789314496369569738,0.051852668000000005
402,26.8,26.8,1789314496524009746,1789314496469194585,0.05347915
403,26.866666666666667,26.866666667,1789314496584408663,1789314496510749356,0.059746900000000006
404,26.933333333333334,26.933333333,1789314496653319392,1789314496585737473,0.057502837
405,27.0,27.0,1789314496776675027,1789314496721206791,0.000813869
406,27.066666666666666,27.066666667000003,1789314496776675027,1789314496721206791,0.06748053600000001
407,27.133333333333333,27.133333333000003,1789314496848211214,1789314496791620465,0.062611015
408,27.2,27.200000000000003,1789314496935547859,1789314496867528028,0.041941037
409,27.266666666666666,27.266666667000003,1789314497010738145,1789314496932553747,0.033417418000000004
410,27.333333333333332,27.333333333000002,1789314497077494698,1789314497005703484,0.033327531
411,27.4,27.400000000000002,1789314497141639715,1789314497075530478,0.035849181
412,27.466666666666665,27.466666667000002,1789314497207352326,1789314497146253203,0.036803237
413,27.533333333333335,27.533333333,1789314497288551529,1789314497221531295,0.0222707
414,27.6,27.6,1789314497349695906,1789314497285889396,0.02779299
415,27.666666666666668,27.666666667,1789314497420413766,1789314497355781710,0.023741797000000002
416,27.733333333333334,27.733333333,1789314497503845639,1789314497421503954,0.00697659
417,27.8,27.8,1789314497553111022,1789314497493825411,0.024377874
418,27.866666666666667,27.866666667,1789314497624453538,1789314497557516227,0.019702025
419,27.933333333333334,27.933333333,1789314497686824025,1789314497632710116,0.023998204000000002
420,28.0,28.0,1789314497765134409,1789314497700972013,0.012354487
421,28.066666666666666,28.066666667000003,1789314497765134409,1789314497700972013,0.07902115400000001
422,28.133333333333333,28.133333333000003,1789314497900937664,1789314497840677399,0.009884565000000001
423,28.2,28.200000000000003,1789314497969493967,1789314497914696130,0.007994929000000001
424,28.266666666666666,28.266666667000003,1789314497969493967,1789314497914696130,0.07466159600000001
425,28.333333333333332,28.333333333000002,1789314498048596092,1789314497983940777,0.062226137
426,28.4,28.400000000000002,1789314498138843765,1789314498066852540,0.038645131
427,28.466666666666665,28.466666667000002,1789314498198905208,1789314498127555953,0.045250355000000006
428,28.533333333333335,28.533333333,1789314498251845293,1789314498194343889,0.058976936
429,28.6,28.6,1789314498324447156,1789314498262413140,0.053041740000000004
430,28.666666666666668,28.666666667,1789314498402334496,1789314498348983287,0.041821067
431,28.733333333333334,28.733333333,1789314498461487759,1789314498401044091,0.049334470000000005
432,28.8,28.8,1789314498535801457,1789314498479501871,0.041687439
433,28.866666666666667,28.866666667,1789314498626790953,1789314498542274221,0.017364610000000003
434,28.933333333333334,28.933333333,1789314498679166229,1789314498613259654,0.031656000000000004
435,29.0,29.000000000000004,1789314498751373610,1789314498695045476,0.026115286
436,29.066666666666666,29.066666667000003,1789314498826810012,1789314498762763291,0.017345551
437,29.133333333333333,29.133333333000003,1789314498893043925,1789314498825581087,0.017778304
438,29.2,29.200000000000003,1789314498965131835,1789314498891042133,0.012357061
439,29.266666666666666,29.266666667000003,1789314499018139701,1789314498964732968,0.026015862
440,29.333333333333332,29.333333333000002,1789314499018139701,1789314498964732968,0.092682528
441,29.4,29.400000000000002,1789314499121586739,1789314499041252669,0.055902157
442,29.466666666666665,29.466666667000002,1789314499222456039,1789314499178527292,0.021699524
443,29.533333333333335,29.533333333,1789314499293017404,1789314499240156700,0.017804825
444,29.6,29.6,1789314499368425212,1789314499310821758,0.009063684
445,29.666666666666668,29.666666667,1789314499433833215,1789314499381263268,0.010322348
446,29.733333333333334,29.733333333,1789314499433833215,1789314499381263268,0.07698901400000001
447,29.8,29.8,1789314499518584297,1789314499454629472,0.058904599
448,29.866666666666667,29.866666667,1789314499578894176,1789314499523118988,0.065261387
449,29.933333333333334,29.933333333,1789314499665191888,1789314499596074451,0.045630341000000005
450,30.0,30.000000000000004,1789314499724200065,1789314499668626726,0.053288831
451,30.066666666666666,30.066666667000003,1789314499795389830,1789314499736459871,0.048765733000000006
452,30.133333333333333,30.133333333000003,1789314499862025222,1789314499807588381,0.048797007
453,30.2,30.200000000000003,1789314499929169543,1789314499872451706,0.048319353
454,30.266666666666666,30.266666667000003,1789314499993165685,1789314499940049620,0.050989878
455,30.333333333333332,30.333333333000002,1789314500069213179,1789314500010679857,0.04160905
456,30.4,30.400000000000002,1789314500144747805,1789314500085933935,0.032741091
457,30.466666666666665,30.466666667000002,1789314500215408369,1789314500171363295,0.028747194
458,30.533333333333335,30.533333333,1789314500283905938,1789314500223039743,0.026916291000000002
459,30.6,30.6,1789314500349289349,1789314500291799937,0.028199547000000002
460,30.666666666666668,30.666666667,1789314500416967197,1789314500361037311,0.027188366000000002
461,30.733333333333334,30.733333333,1789314500416967197,1789314500361037311,0.093855032
462,30.8,30.8,1789314500575285502,1789314500514899240,0.002203394
463,30.866666666666667,30.866666667,1789314500633772834,1789314500582514680,0.010382729
464,30.933333333333334,30.933333333,1789314500633772834,1789314500582514680,0.077049395
465,31.0,31.000000000000004,1789314500712379723,1789314500647791069,0.065109173
466,31.066666666666666,31.066666667000003,1789314500778716984,1789314500732323995,0.06543857900000001
467,31.133333333333333,31.133333333000003,1789314500858013114,1789314500800736753,0.052809115000000004
468,31.2,31.200000000000003,1789314500926324675,1789314500875327899,0.051164221
469,31.266666666666666,31.266666667000003,1789314500992496123,1789314500930502264,0.05165944
470,31.333333333333332,31.333333333000002,1789314501054724306,1789314500995617257,0.056097923
471,31.4,31.400000000000002,1789314501121275758,1789314501067505134,0.056213138
472,31.466666666666665,31.466666667000002,1789314501208639460,1789314501139750943,0.035516103
473,31.533333333333335,31.533333333,1789314501266084184,1789314501210068506,0.044738045000000004
474,31.6,31.6,1789314501338012865,1789314501272223686,0.039476031
475,31.666666666666668,31.666666667,1789314501400631656,1789314501344398350,0.043523907
476,31.733333333333334,31.733333333,1789314501469460166,1789314501412555670,0.041362063000000004
477,31.8,31.8,1789314501553585087,1789314501484989247,0.023903809
478,31.866666666666667,31.866666667,1789314501634619824,1789314501556057050,0.009535739000000001
479,31.933333333333334,31.933333333000004,1789314501687342282,1789314501628167482,0.023479947
480,32.0,32.0,1789314501687342282,1789314501628167482,0.090146614
481,32.06666666666667,32.066666667,1789314501820177216,1789314501769813330,0.023978347
482,32.13333333333333,32.133333333,1789314501875911706,1789314501836115790,0.034910523
483,32.2,32.2,1789314501953433995,1789314501901833247,0.024054901
484,32.266666666666666,32.266666667,1789314501953433995,1789314501901833247,0.090721568
485,32.333333333333336,32.333333333,1789314502087696998,1789314502040601889,0.023125231000000003
486,32.4,32.4,1789314502087696998,1789314502040601889,0.08979189800000001
487,32.46666666666667,32.466666667000005,1789314502233578590,1789314502181850348,0.010576973
488,32.53333333333333,32.533333333,1789314502310612290,1789314502256137427,0.00020993900000000002
489,32.6,32.6,1789314502310612290,1789314502256137427,0.066876606
490,32.666666666666664,32.666666667,1789314502395762415,1789314502330358449,0.048393148000000004
491,32.733333333333334,32.733333333000004,1789314502473916993,1789314502406531880,0.036905236
492,32.8,32.800000000000004,1789314502525909525,1789314502464125284,0.051579371000000006
493,32.86666666666667,32.866666667000004,1789314502585648610,1789314502532435379,0.058506953
494,32.93333333333333,32.933333333,1789314502670599669,1789314502613184656,0.040222560000000004
495,33.0,33.0,1789314502740037107,1789314502678857487,0.037451789
496,33.06666666666667,33.066666667,1789314502782408000,1789314502744740714,0.061747563000000005
497,33.13333333333333,33.133333333,1789314502877826022,1789314502809422219,0.032996207
498,33.2,33.2,1789314502932746382,1789314502885468370,0.044742514000000004
499,33.266666666666666,33.266666667,1789314503026032513,1789314502950524835,0.01812305
500,33.333333333333336,33.333333333,1789314503093343428,1789314503024568295,0.017478801000000002
501,33.4,33.4,1789314503157765016,1789314503093891306,0.019723880000000003
502,33.46666666666667,33.466666667000005,1789314503218998168,1789314503164025171,0.025157395000000003
503,33.53333333333333,33.533333333,1789314503298817135,1789314503241221854,0.012005094000000001
504,33.6,33.6,1789314503361253991,1789314503300189437,0.016234905
505,33.666666666666664,33.666666667,1789314503435451733,1789314503378708944,0.008703830000000001
506,33.733333333333334,33.733333333000004,1789314503506579805,1789314503448144225,0.004242424
507,33.8,33.800000000000004,1789314503506579805,1789314503448144225,0.07090909100000001
508,33.86666666666667,33.866666667000004,1789314503635099260,1789314503578341813,0.009056303
509,33.93333333333333,33.933333333,1789314503709485794,1789314503656832804,0.0013364350000000002
510,34.0,34.0,1789314503777320360,1789314503718822116,0.000168536
511,34.06666666666667,34.066666667,1789314503841183381,1789314503791569881,0.0029721820000000003
512,34.13333333333333,34.133333333,1789314503909510777,1789314503868429177,0.001311452
513,34.2,34.2,1789314503909510777,1789314503868429177,0.067978119
514,34.266666666666666,34.266666667,1789314503984559571,1789314503931062282,0.059595992
515,34.333333333333336,34.333333333,1789314504067935970,1789314504002034206,0.042886259
516,34.4,34.400000000000006,1789314504124212450,1789314504073604785,0.053276446000000005
517,34.46666666666667,34.466666667000005,1789314504197129919,1789314504143699272,0.047025644000000005
518,34.53333333333333,34.533333333,1789314504275590491,1789314504209887889,0.035231738000000005
519,34.6,34.6,1789314504349417164,1789314504290605835,0.028071732000000002
520,34.666666666666664,34.666666667,1789314504410388959,1789314504355078106,0.033766604
521,34.733333333333334,34.733333333000004,1789314504490192389,1789314504427460243,0.02062984
522,34.8,34.800000000000004,1789314504547504936,1789314504492176129,0.02998396
523,34.86666666666667,34.866666667000004,1789314504624098296,1789314504565342238,0.020057267
524,34.93333333333333,34.933333333,1789314504695003638,1789314504636034881,0.015818591
525,35.0,35.0,1789314504775832510,1789314504709131349,0.0016563860000000001
526,35.06666666666667,35.066666667,1789314504828971760,1789314504775432172,0.015183803000000001
527,35.13333333333333,35.133333333,1789314504903300096,1789314504842904119,0.007522133
528,35.2,35.2,1789314504972109845,1789314504914013103,0.005379051
529,35.266666666666666,35.266666667,1789314504972109845,1789314504914013103,0.07204571800000001
530,35.333333333333336,35.333333333,1789314505048395477,1789314504991366655,0.062426752
531,35.4,35.400000000000006,1789314505174537015,1789314505122192212,0.0029518810000000004
532,35.46666666666667,35.466666667000005,1789314505174537015,1789314505122192212,0.069618548
533,35.53333333333333,35.533333333,1789314505259117932,1789314505194577409,0.051704297
534,35.6,35.6,1789314505322560396,1789314505266397926,0.054928500000000005
535,35.666666666666664,35.666666667,1789314505390155482,1789314505335294008,0.054000081000000005
536,35.733333333333334,35.733333333000004,1789314505458441215,1789314505403916968,0.052381014000000004
537,35.8,35.800000000000004,1789314505520553687,1789314505478822996,0.056935209
538,35.86666666666667,35.866666667000004,1789314505596676733,1789314505541157416,0.04747883
539,35.93333333333333,35.933333333,1789314505684911584,1789314505611884994,0.025910645000000003
540,36.0,36.0,1789314505750809783,1789314505690591023,0.026679113
541,36.06666666666667,36.066666667,1789314505799395486,1789314505758902519,0.044760077
542,36.13333333333333,36.133333333,1789314505884874340,1789314505822835094,0.025947889000000002
543,36.2,36.2,1789314505950421423,1789314505892230824,0.027067473
544,36.266666666666666,36.266666667,1789314506016473879,1789314505963455425,0.027681684
545,36.333333333333336,36.333333333,1789314506088007754,1789314506030122357,0.022814475
546,36.4,36.400000000000006,1789314506158190323,1789314506105341114,0.019298573000000003
547,36.46666666666667,36.466666667000005,1789314506241521273,1789314506175310855,0.00263429
548,36.53333333333333,36.533333333,1789314506305974190,1789314506245091805,0.004848039
549,36.6,36.6,1789314506371104599,1789314506314561899,0.006384297000000001
550,36.666666666666664,36.666666667,1789314506435350737,1789314506386004147,0.008804826
551,36.733333333333334,36.733333333000004,1789314506500098090,1789314506455941596,0.010724139
552,36.8,36.800000000000004,1789314506572357849,1789314506528940905,0.0051310470000000006
553,36.86666666666667,36.866666667000004,1789314506639382355,1789314506592018415,0.004773208
554,36.93333333333333,36.933333333,1789314506639382355,1789314506592018415,0.071439874
555,37.0,37.0,1789314506739219936,1789314506661676309,0.038268960000000005
556,37.06666666666667,37.066666667,1789314506795161024,1789314506731140131,0.048994539000000004
557,37.13333333333333,37.133333333,1789314506855324598,1789314506803295684,0.055497631000000006
558,37.2,37.2,1789314506928360199,1789314506872426760,0.049128697000000006
559,37.266666666666666,37.266666667,1789314506995255248,1789314506944384817,0.048900315
560,37.333333333333336,37.333333333,1789314507063607174,1789314507008893483,0.047215055000000006
561,37.4,37.400000000000006,1789314507144720389,1789314507095440824,0.032768507
562,37.46666666666667,37.466666667000005,1789314507215781199,1789314507161188067,0.028374364000000003
563,37.53333333333333,37.533333333,1789314507303773554,1789314507232278449,0.007048675000000001
564,37.6,37.6,1789314507364014695,1789314507313323336,0.013474201000000002
565,37.666666666666664,37.666666667,1789314507435608084,1789314507378769869,0.008547479
566,37.733333333333334,37.733333333000004,1789314507498931214,1789314507442949683,0.011891015000000001
567,37.8,37.800000000000004,1789314507574548631,1789314507510382963,0.002940265
568,37.86666666666667,37.866666667000004,1789314507632587221,1789314507576297908,0.011568342
569,37.93333333333333,37.933333333,1789314507698684685,1789314507646046968,0.012137544
570,38.0,38.0,1789314507698684685,1789314507646046968,0.078804211
571,38.06666666666667,38.066666667,1789314507782891123,1789314507719762418,0.06126444
572,38.13333333333333,38.133333333,1789314507849572436,1789314507793307766,0.061249793000000004
573,38.2,38.2,1789314507926425465,1789314507865181702,0.051063431000000006
574,38.266666666666666,38.266666667,1789314507992812277,1789314507937141698,0.051343286
575,38.333333333333336,38.333333333000006,1789314508062066705,1789314508000359918,0.048755524
576,38.4,38.400000000000006,1789314508128788555,1789314508073815738,0.048700341
577,38.46666666666667,38.466666667000005,1789314508187767861,1789314508133482587,0.056387702000000005
578,38.53333333333333,38.533333333,1789314508269559195,1789314508204833916,0.041263034000000004
579,38.6,38.6,1789314508352163047,1789314508283081795,0.025325849
580,38.666666666666664,38.666666667,1789314508413596358,1789314508358654105,0.030559205000000002
581,38.733333333333334,38.733333333000004,1789314508471560176,1789314508415886375,0.039262053000000005
582,38.8,38.800000000000004,1789314508542627918,1789314508484012402,0.034860978
583,38.86666666666667,38.866666667000004,1789314508620435037,1789314508563623652,0.023720526000000002
584,38.93333333333333,38.933333333,1789314508693397066,1789314508626911566,0.017425163
585,39.0,39.0,1789314508740681874,1789314508696457612,0.036807022
586,39.06666666666667,39.066666667,1789314508740681874,1789314508696457612,0.10347368900000001
587,39.13333333333333,39.133333333,1789314508904957076,1789314508834742114,0.0058651530000000006
588,39.2,39.2,1789314508957849535,1789314508907810972,0.019639361
589,39.266666666666666,39.266666667,1789314509033410253,1789314508975308056,0.010745310000000001
590,39.333333333333336,39.333333333000006,1789314509102754373,1789314509045117359,0.008067856
591,39.4,39.400000000000006,1789314509102754373,1789314509045117359,0.07473452300000001
592,39.46666666666667,39.466666667000005,1789314509182138508,1789314509115147613,0.062017055
593,39.53333333333333,39.533333333,1789314509250809807,1789314509186041143,0.060012422
594,39.6,39.6,1789314509311974465,1789314509254377232,0.065514431
595,39.666666666666664,39.666666667,1789314509382176037,1789314509327104562,0.06197952600000001
596,39.733333333333334,39.733333333000004,1789314509449390769,1789314509392066178,0.06143146000000001
597,39.8,39.800000000000004,1789314509524434166,1789314509481088870,0.05305473
598,39.86666666666667,39.866666667000004,1789314509626206271,1789314509539068776,0.017949292000000002
599,39.93333333333333,39.933333333,1789314509682305204,1789314509604339711,0.028517025
600,40.0,40.0,1789314509748917715,1789314509676485303,0.028571181
601,40.06666666666667,40.066666667,1789314509823030883,1789314509758097175,0.02112468
602,40.13333333333333,40.133333333,1789314509871077795,1789314509825432914,0.039744434
603,40.2,40.2,1789314509949282934,1789314509893719652,0.028205962
604,40.266666666666666,40.266666667,1789314510025843317,1789314509972622191,0.018312246
605,40.333333333333336,40.333333333000006,1789314510025843317,1789314509972622191,0.084978912
606,40.4,40.400000000000006,1789314510118215342,1789314510023713481,0.059273554000000006
607,40.46666666666667,40.466666667000005,1789314510236462010,1789314510166993344,0.0076935530000000005
608,40.53333333333333,40.533333333,1789314510298319032,1789314510238441299,0.012503197
609,40.6,40.6,1789314510369320307,1789314510311038231,0.008168589
610,40.666666666666664,40.666666667,1789314510437058196,1789314510374584713,0.007097367
611,40.733333333333334,40.733333333000004,1789314510437058196,1789314510374584713,0.073764033
612,40.8,40.800000000000004,1789314510577416444,1789314510510800648,7.2452e-05
613,40.86666666666667,40.866666667000004,1789314510577416444,1789314510510800648,0.066739119
614,40.93333333333333,40.933333333,1789314510674644791,1789314510594009889,0.036177438
615,41.0,41.0,1789314510746861675,1789314510657472489,0.030627221000000003
616,41.06666666666667,41.066666667,1789314510826597104,1789314510750533593,0.017558459000000002
617,41.13333333333333,41.133333333,1789314510896252834,1789314510800404244,0.014569395
618,41.2,41.2,1789314510952347180,1789314510873809469,0.025141716
619,41.266666666666666,41.266666667,1789314511000812566,1789314510943723664,0.043342997
620,41.333333333333336,41.333333333000006,1789314511085478424,1789314511010309919,0.025343805
621,41.4,41.400000000000006,1789314511143612279,1789314511077829112,0.033876617000000005
622,41.46666666666667,41.466666667000005,1789314511216498994,1789314511147831465,0.027656569000000002
623,41.53333333333333,41.533333333,1789314511288276737,1789314511230241166,0.022545492
624,41.6,41.6,1789314511338738878,1789314511289750778,0.038750018000000004
625,41.666666666666664,41.666666667,1789314511421247056,1789314511357458251,0.022908507
626,41.733333333333334,41.733333333000004,1789314511475716067,1789314511425433949,0.035106162
627,41.8,41.800000000000004,1789314511547892900,1789314511494051680,0.029595996000000003
628,41.86666666666667,41.866666667000004,1789314511624478511,1789314511569402320,0.019677052
629,41.93333333333333,41.933333333,1789314511700586110,1789314511636342912,0.010236119
630,42.0,42.0,1789314511764122595,1789314511707740064,0.013366301
631,42.06666666666667,42.066666667,1789314511839253239,1789314511778387777,0.0049023240000000004
632,42.13333333333333,42.133333333,1789314511839253239,1789314511778387777,0.07156899
633,42.2,42.2,1789314511961484322,1789314511915730901,0.016004574
634,42.266666666666666,42.266666667,1789314511961484322,1789314511915730901,0.082671241
635,42.333333333333336,42.333333333000006,1789314512061479772,1789314511984748234,0.049342457000000006
636,42.4,42.400000000000006,1789314512120814631,1789314512060364048,0.056674265
637,42.46666666666667,42.466666667000005,1789314512197089757,1789314512132538052,0.047065806
638,42.53333333333333,42.533333333,1789314512261784968,1789314512208987344,0.049037261000000006
639,42.6,42.6,1789314512377200166,1789314512333423064,0.00028873
640,42.666666666666664,42.666666667,1789314512377200166,1789314512333423064,0.066955397
641,42.733333333333334,42.733333333000004,1789314512468497846,1789314512404750210,0.042324383
642,42.8,42.800000000000004,1789314512541332284,1789314512479450290,0.036156612000000005
643,42.86666666666667,42.866666667000004,1789314512603063444,1789314512545223556,0.041092119
644,42.93333333333333,42.933333333,1789314512681081188,1789314512623195054,0.029741041000000003
645,43.0,43.0,1789314512743799159,1789314512690002050,0.033689737000000004
646,43.06666666666667,43.066666667,1789314512826715117,1789314512767723917,0.017440446000000002
647,43.13333333333333,43.133333333,1789314512889878967,1789314512829300785,0.020943262
648,43.2,43.2,1789314512963416118,1789314512899381214,0.014072778000000001
649,43.266666666666666,43.266666667,1789314513024490679,1789314512969196458,0.019664884
650,43.333333333333336,43.333333333000006,1789314513097988707,1789314513043096175,0.012833522
651,43.4,43.400000000000006,1789314513164147705,1789314513107774316,0.013341191
652,43.46666666666667,43.466666667000005,1789314513233396370,1789314513177456027,0.010759193
653,43.53333333333333,43.533333333,1789314513233396370,1789314513177456027,0.077425859
654,43.6,43.6,1789314513374763978,1789314513320426299,0.0027249180000000002
655,43.666666666666664,43.666666667,1789314513443599055,1789314513391571425,0.000556508
656,43.733333333333334,43.733333333000004,1789314513443599055,1789314513391571425,0.06722317400000001
657,43.8,43.800000000000004,1789314513529682530,1789314513462685475,0.047806366
658,43.86666666666667,43.866666667000004,1789314513605383970,1789314513541649211,0.038771593
659,43.93333333333333,43.933333333,1789314513691639274,1789314513619680350,0.019182955
660,44.0,44.0,1789314513742073680,1789314513677775651,0.035415216
661,44.06666666666667,44.066666667,1789314513808432575,1789314513741187842,0.035722988000000004
662,44.13333333333333,44.133333333,1789314513865054540,1789314513807966597,0.045767689
663,44.2,44.2,1789314513944043303,1789314513877931767,0.033445593
664,44.266666666666666,44.266666667,1789314514020387349,1789314513955389203,0.023768214000000003
665,44.333333333333336,44.333333333000006,1789314514079812181,1789314514024950255,0.031010048000000002
666,44.4,44.400000000000006,1789314514146124850,1789314514091880857,0.031364046
667,44.46666666666667,44.466666667000005,1789314514224391684,1789314514178685494,0.019763879
668,44.53333333333333,44.533333333,1789314514281605681,1789314514227492392,0.029216548000000002
669,44.6,44.6,1789314514350048632,1789314514296391272,0.027440264000000002
670,44.666666666666664,44.666666667,1789314514422012631,1789314514365931224,0.022142932
671,44.733333333333334,44.733333333000004,1789314514495606401,1789314514441831043,0.015215828
672,44.8,44.800000000000004,1789314514564830314,1789314514510229284,0.012658582000000002
673,44.86666666666667,44.866666667000004,1789314514635909274,1789314514582310418,0.008246289
674,44.93333333333333,44.933333333,1789314514710116754,1789314514651785146,0.000705475
675,45.0,45.0,1789314514710116754,1789314514651785146,0.06737214200000001
676,45.06666666666667,45.066666667,1789314514779767792,1789314514724187600,0.06438777100000001
677,45.13333333333333,45.133333333,1789314514909191322,1789314514858444821,0.001630907
678,45.2,45.2,1789314514976779766,1789314514924753426,0.0007091300000000001
679,45.266666666666666,45.266666667,1789314514976779766,1789314514924753426,0.067375797
680,45.333333333333336,45.333333333000006,1789314515048948742,1789314514994509821,0.061873487000000005
681,45.4,45.400000000000006,1789314515120363764,1789314515064605288,0.057125132
682,45.46666666666667,45.466666667000005,1789314515205731790,1789314515138098968,0.038423773
683,45.53333333333333,45.533333333,1789314515263470385,1789314515204912167,0.047351844000000004
684,45.6,45.6,1789314515329613196,1789314515275236845,0.0478757
685,45.666666666666664,45.666666667,1789314515398038725,1789314515345376155,0.046116838
686,45.733333333333334,45.733333333000004,1789314515484823312,1789314515419770780,0.025998917000000003
687,45.8,45.800000000000004,1789314515552428130,1789314515495012679,0.025060766
688,45.86666666666667,45.866666667000004,1789314515631884346,1789314515573400986,0.012271217000000001
689,45.93333333333333,45.933333333,1789314515694255455,1789314515627997365,0.016566774
690,46.0,46.0,1789314515761440925,1789314515704992859,0.016047971
691,46.06666666666667,46.066666667,1789314515825933450,1789314515772984989,0.018222113
692,46.13333333333333,46.133333333,1789314515895139940,1789314515843150222,0.015682289000000002
693,46.2,46.2,1789314515958823277,1789314515904513558,0.018665619
694,46.266666666666666,46.266666667,1789314516033359290,1789314515979213949,0.010796273
695,46.333333333333336,46.333333333000006,1789314516104628520,1789314516048919181,0.006193709
696,46.4,46.400000000000006,1789314516175434845,1789314516115941034,0.0020540510000000003
697,46.46666666666667,46.466666667000005,1789314516175434845,1789314516115941034,0.068720718
698,46.53333333333333,46.533333333,1789314516277119864,1789314516220902269,0.033702365000000005
699,46.6,46.6,1789314516340440200,1789314516275832536,0.037048696
700,46.666666666666664,46.666666667,1789314516392465145,1789314516330341374,0.051690418
701,46.733333333333334,46.733333333000004,1789314516488471920,1789314516408181406,0.022350309000000002
702,46.8,46.800000000000004,1789314516547922174,1789314516478970609,0.029566722
703,46.86666666666667,46.866666667000004,1789314516643225566,1789314516549384884,0.000929997
704,46.93333333333333,46.933333333,1789314516695711784,1789314516616432628,0.015110445
705,47.0,47.0,1789314516695711784,1789314516616432628,0.081777112
706,47.06666666666667,47.066666667,1789314516801839725,1789314516703840925,0.042315838
707,47.13333333333333,47.133333333,1789314516889371653,1789314516826674883,0.021450576000000002
708,47.2,47.2,1789314516947428133,1789314516897117290,0.030060763
709,47.266666666666666,47.266666667,1789314517038942663,1789314516959666553,0.0052129
710,47.333333333333336,47.333333333000006,1789314517103160282,1789314517035946194,0.0076619470000000005
711,47.4,47.400000000000006,1789314517165349266,1789314517105358956,0.01213963
712,47.46666666666667,47.466666667000005,1789314517223219664,1789314517173128666,0.020935899
713,47.53333333333333,47.533333333,1789314517305760492,1789314517247646415,0.005061737
714,47.6,47.6,1789314517368899449,1789314517312050490,0.008589447
715,47.666666666666664,47.666666667,1789314517432856397,1789314517385483720,0.011299166000000001
716,47.733333333333334,47.733333333000004,1789314517507764851,1789314517452633577,0.0030573780000000004
717,47.8,47.800000000000004,1789314517507764851,1789314517452633577,0.069724045
718,47.86666666666667,47.866666667000004,1789314517639227507,1789314517588790833,0.004928056
719,47.93333333333333,47.933333333,1789314517639227507,1789314517588790833,0.071594722
720,48.0,48.0,1789314517734126959,1789314517657565212,0.043361937
