run,index,kind,category,command_id,target,progress,status,start_unix,end_unix,elapsed_s,observed_nonzero_command_s,observed_zero_command_s,unclassified_macro_s,mean_progress_per_macro_s,first_zero_command_elapsed_s,correction_restarts,command_near_0p5_s,translation_nonzero_ticks,translation_with_yaw_correction_ticks,measured_moving_twist_median_mps,measured_turn_rate_median_radps,matched_moving_twist_samples,command_receipt_to_start_s,terminal_to_result_receipt_s
original5/full-goal-4-004,52,translate,forward,pixnav-d3ec0e5b1356ff48d4ad9717-step-3,0.25,0.26236769370174506,OK,1789297535.1244662,1789297536.6013656,1.4768993710003997,1.0499267289997078,0.40592988900061755,0.0210427530000743,0.17764764401248706,1.0709694819997821,0,0.20844682400002057,21,21,0.34546568501239466,,21,-0.019435882568359375,0.04523444175720215
original5/full-goal-4-004,53,translate,look_forward_10cm,pixnav-46ab8f290ff29d6a5cc06ee6-step-0,0.10000000149011612,0.11406008711997749,OK,1789297537.066189,1789297537.998702,0.9325130669994905,0.6416468099996564,0.25343649099977483,0.03742976600005932,0.12231473333342556,0.6790765759997157,0,0.0,13,13,0.14197652782481496,,13,0.009037971496582031,0.07921290397644043
original5/full-goal-4-004,54,translate,look_forward_10cm,pixnav-ca36d18429ea1aca98b3a720-step-1,0.10000000149011612,0.11543405889590802,OK,1789297538.2525234,1789297539.2520776,0.9995542579999892,0.6993409349997819,0.2984194069995283,0.001793916000679019,0.11548553564954077,0.7011348510004609,0,0.0,14,14,0.20227972163067048,,14,0.004607439041137695,0.06936931610107422
original5/full-goal-4-004,55,translate,forward,pixnav-1cb224a98f0e92bd430514fc-step-2,0.25,0.2624881938599378,OK,1789297539.5214496,1789297540.8456898,1.32424027199977,1.0503866170001857,0.2504232059991409,0.023430449000443332,0.19821795138698473,1.073817066000629,0,0.25020630299968616,21,21,0.30992521238314136,,21,0.0004856586456298828,0.06228327751159668
original5/full-goal-4-004,56,translate,forward,pixnav-77fec18c41cbd78c88b793ca-step-3,0.25,0.2675982964592185,OK,1789297541.0903146,1789297542.3565311,1.2662166319996686,1.0496952020002936,0.20824006499969983,0.008281364999675134,0.21133689899224806,1.0579765669999688,0,0.20122875800007023,21,21,0.2756154983562465,,21,-0.0012753009796142578,0.0610198974609375
original5/full-goal-4-004,57,rotate,observation_or_alignment_turn,rotate,-0.4992666045617081,-0.45592701477377195,OK,1789297542.6781497,1789297546.0064695,3.3283198019998963,1.6541116759999568,1.65375835299983,0.020449773000109417,0.13698413671060633,1.6745614490000662,0,0.0,0,0,,0.3040054667047087,0,,
original5/full-goal-4-004,58,rotate,observation_or_alignment_turn,rotate,0.475718801045173,0.4804290255979291,OK,1789297547.7350717,1789297550.8050787,3.07000705199971,2.2501419509999323,0.8095983889998024,0.010266711999975087,0.15649117981178323,2.2604086629999074,0,0.0,0,0,,0.20239946587741114,0,,
original5/full-goal-4-004,59,rotate,observation_or_alignment_turn,rotate,-1.051195555204052,-1.0368703897624825,OK,1789297551.7324188,1789297558.1537223,6.42130346400063,5.3467234290001215,1.0572714549998636,0.017308580000644724,0.1614735069873939,5.364032009000766,0,0.0,0,0,,0.19593976521578133,0,,
original5/full-goal-4-004,60,rotate,observation_or_alignment_turn,rotate,1.0084465599651273,1.0136980129117747,OK,1789297559.7263393,1789297566.6637058,6.937366514999667,4.047567515999617,2.8676900660002502,0.022108932999799435,0.14612144402634655,3.9193532049994246,1,0.0,0,0,,0.24714131653308868,0,,
original5/full-goal-4-004,61,translate,look_forward_10cm,pixnav-3de40f88ffbfbab3d3fe4b45-step-0,0.10000000149011612,0.0982207003556254,OK,1789297572.7120051,1789297573.75835,1.0463448500004233,0.5975354119991607,0.4134528290005619,0.0353566090007007,0.09387029558714381,0.6328920209998614,0,0.0,12,5,0.230811875912322,,12,0.008340120315551758,0.027521133422851562
original5/full-goal-4-004,62,translate,look_forward_10cm,pixnav-0825bf9e9e3a4e4a7a60cd6b-step-1,0.10000000149011612,0.10572654164669397,OK,1789297574.0142703,1789297575.0738583,1.0595878539998012,0.6432647530000395,0.3784758490000968,0.03784725199966488,0.09978081689742907,0.6811120049997044,0,0.0,13,11,0.1771651589967646,,13,-0.01970076560974121,0.016016721725463867
original5/full-goal-4-004,63,translate,forward,pixnav-4035c9c343fa4b5370b847a5-step-2,0.25,0.25527117150862794,OK,1789297575.3040657,1789297576.654944,1.3508782839999185,1.0496786889998475,0.2604503900001873,0.04074920499988366,0.18896681850031377,1.0904278939997312,0,0.250692878999871,21,21,0.2498077498366746,,21,-0.004107236862182617,0.06730794906616211
original5/full-goal-4-004,64,translate,forward,pixnav-9b35a6a0e17549a2f2133e3b-step-3,0.25,0.26074477352048053,OK,1789297576.99445,1789297578.410664,1.4162141060005524,1.1440710349997971,0.26573261600060505,0.00641045500015025,0.1841139502958593,1.1504814899999474,0,0.253702995999447,23,23,0.23896080420684057,,23,0.01924610137939453,0.01897597312927246
original5/full-goal-4-004,65,translate,look_forward_10cm,pixnav-bc90738f5ac22416268ca6c3-step-0,0.10000000149011612,0.10081886260872902,OK,1789297578.8235617,1789297579.8169389,0.9933771870000783,0.6460237889996279,0.32186041600016324,0.025492982000287157,0.10149101864639568,0.671516770999915,0,0.0,13,13,0.09921182206688482,,13,0.002103567123413086,0.012725114822387695
original5/full-goal-4-004,66,translate,look_forward_10cm,pixnav-01e65c73b7d62845cfa3d779-step-1,0.10000000149011612,0.10254160288370467,OK,1789297580.0256777,1789297581.0537515,1.0280737089997274,0.6890989919993444,0.3083755799998471,0.030599137000535848,0.0997414893368622,0.7196981289998803,0,0.0,14,14,0.13656472035673134,,14,-0.013152360916137695,0.08798456192016602
original5/full-goal-4-004,67,rotate,policy_turn,pixnav-b8c8c7c5cca0811049592026-step-2,-0.5235987755982988,-0.5269085238982563,OK,1789297581.2989852,1789297588.014306,6.715320739000163,2.7950259339995682,3.867232931000217,0.05306187400037743,0.07846364222607588,2.0976570009997886,1,0.0,0,0,,0.2419866369929306,0,-0.004059791564941406,0.018676042556762695
original5/full-goal-4-004,68,rotate,policy_turn,pixnav-c9bf35f3a24c30704087732c-preturn-0,0.5235987755982988,0.520013630765362,OK,1789297588.2083747,1789297590.8529813,2.644606527000178,2.0560510320001413,0.5504096409995327,0.03814585400050419,0.1966317580540884,2.0941968860006455,0,0.0,0,0,,0.2652508020401001,0,-0.0015163421630859375,0.046858787536621094
original5/full-goal-4-004,69,translate,forward,pixnav-71208da9785d2d205b01ebec-step-0,0.25,0.2730426445253229,OK,1789297591.0644126,1789297592.4552827,1.3908701210002619,1.0501033430000462,0.3102586840004733,0.030508093999742414,0.1963106694167539,1.0806114369997886,0,0.1516178800002308,21,16,0.2698429368109027,,21,0.0016016960144042969,0.06892633438110352
original5/full-goal-4-004,70,translate,forward,pixnav-c0e204d6eae1f79df6e717d8-step-1,0.25,0.267758395045137,OK,1789297592.7102027,1789297594.1998816,1.4896789040003569,0.9957725630001732,0.4484132960005809,0.045493044999602716,0.1797423554338478,1.041265607999776,0,0.25333037600012176,20,20,0.2559461602333093,,20,0.007007598876953125,0.024395465850830078
original5/full-goal-4-004,71,translate,forward,pixnav-24899ca28cf8c36fc10f5230-step-2,0.25,0.2636812639045485,OK,1789297594.47466,1789297595.847506,1.3728461569999126,1.0019412179999563,0.3449595900001441,0.025945348999812268,0.19206905490471884,1.0278865669997685,0,0.20101710300059494,20,20,0.29675524987334556,,20,-0.0013670921325683594,0.06759405136108398
original5/full-goal-4-004,72,translate,forward,pixnav-1aa151403c39c15d5a9df39e-step-3,0.25,0.27504167024381887,OK,1789297596.1574323,1789297597.4996324,1.342200137999498,1.050874345000011,0.25410838599964336,0.03721740699984366,0.20491852329396923,1.0880917519998548,0,0.20811049300027662,21,21,0.26592421776851816,,21,0.0014483928680419922,0.023978710174560547
original5/full-goal-4-004,73,rotate,observation_or_alignment_turn,rotate,-0.8076541340482133,-0.7866864284720171,OK,1789297597.7312715,1789297603.218408,5.487136517000181,2.9416530880007485,2.5290455029999066,0.01643792599952576,0.14336921015810608,2.6641037879999203,1,0.0,0,0,,0.29081717133522034,0,,
original5/full-goal-4-004,74,rotate,observation_or_alignment_turn,rotate,0.4984889282338914,0.46642999957592246,OK,1789297603.7458432,1789297606.1073563,2.361513042000297,1.6457565159998921,0.7115954259998034,0.0041611000006014365,0.19751320076591125,1.6499176160004936,0,0.0,0,0,,0.28122976422309875,0,,
original5/full-goal-4-004,75,rotate,observation_or_alignment_turn,rotate,-1.0126760592503365,-0.9881525397152968,OK,1789297607.7231865,1789297615.1593215,7.436135162000028,4.609230431999094,2.8026460610008144,0.02425866900011897,0.13288523112986594,4.373628169999392,1,0.0,0,0,,0.2223605132248563,0,,
original5/full-goal-4-004,76,rotate,observation_or_alignment_turn,rotate,1.3047979329050192,1.3173177406260963,MOTION_TIMEOUT,1789297615.722626,1789297636.4555147,20.732888601000013,5.946825839000667,14.762028228999952,0.024034532999394287,0.0635375883205468,5.473693697999806,1,0.0,0,0,,0.22302063792090193,0,,
original5/full-goal-4-006,0,rotate,observation_or_alignment_turn,rotate,-0.35018574292675786,-0.00017583341876992176,COMMAND_TRANSPORT_FAILED,1789298440.0700269,1789298440.1250694,0.0550424840002961,0.0,0.0,0.0550424840002961,0.003194503699523733,,0,0.0,0,0,,,0,,
original5/full-goal-4-007,0,rotate,observation_or_alignment_turn,rotate,-0.35097430492553033,-0.3828131941235817,OK,1789299044.756442,1789299051.5067244,6.75028221499997,1.7508573439999964,4.993612366999514,0.0058125040004597395,0.05671069474294319,1.1075622500002282,1,0.0,0,0,,0.3570045920372358,0,,
original5/full-goal-4-007,1,rotate,observation_or_alignment_turn,rotate,0.5235987755982988,0.515626877059606,OK,1789299052.7050033,1789299054.7090626,2.004059349000272,1.3478273890004857,0.65339016300004,0.0028417969997462933,0.25729122109922903,1.350669186000232,0,0.0,0,0,,0.378465826884097,0,,
original5/full-goal-4-007,2,rotate,observation_or_alignment_turn,rotate,-1.0374759479533724,-0.9989284322039564,OK,1789299056.6810715,1789299064.270669,7.589597398000478,3.2048729040006947,4.360040622999804,0.024683870999979263,0.13161810565434337,2.930243482000151,1,0.0,0,0,,0.36353583567895004,0,,
original5/full-goal-4-007,3,rotate,observation_or_alignment_turn,rotate,0.8321882392744592,0.8079718701930083,OK,1789299064.681456,1789299068.2599657,3.5785095370001727,2.19981256400024,1.3557240370000727,0.022972935999860056,0.22578446748260525,2.2227855000001,0,0.0,0,0,,0.3577877363906098,0,,
original5/full-goal-4-007,4,rotate,observation_or_alignment_turn,rotate,-0.3308533905206819,-0.3227689502083677,OK,1789299068.6998994,1789299075.514291,6.814391574000183,1.8974337899999227,4.904655174000254,0.012302610000006098,0.047365776783340315,1.2074794720001591,2,0.0,0,0,,0.2861362594550967,0,,
original5/full-goal-4-007,5,translate,look_forward_20cm,pixnav-db63339af2e6424ee2e43fce-step-0,0.20000000298023224,0.21377358184218254,OK,1789299082.965548,1789299084.3597488,1.3942007939995165,0.8480422629991153,0.5037318080003388,0.04242672300006234,0.15333055522722408,0.8904689859991777,0,0.04945437500009575,17,4,0.30950647073876364,,17,0.008062124252319336,0.07194805145263672
original5/full-goal-4-007,6,translate,look_forward_20cm,pixnav-5a43430ea02d003abcbebed9-step-1,0.20000000298023224,0.2178953963301998,OK,1789299084.7483666,1789299085.9601061,1.2117394449996937,0.9461470959995495,0.2553395779996208,0.010252771000523353,0.1798203378039368,0.9563998670000728,0,0.1147393840001314,19,19,0.20860817956552324,,19,0.0016036033630371094,0.04081988334655762
original5/full-goal-4-007,7,translate,look_forward_20cm,pixnav-6b1af7a79f1dd2117179c060-step-2,0.20000000298023224,0.21753541555822248,OK,1789299086.240598,1789299087.5579245,1.3173264509996443,0.9489611750004769,0.3551925339997979,0.013172741999369464,0.16513402231705526,0.9621339169998464,0,0.04929876899950614,19,19,0.2241442270061547,,19,0.0030469894409179688,0.08172440528869629
original5/full-goal-4-007,8,translate,look_forward_20cm,pixnav-6804b7b81edf83f3024fa566-step-0,0.20000000298023224,0.2246343226782034,OK,1789299093.293966,1789299094.4588814,1.1649153349999324,0.8978278280001177,0.25593665599990345,0.0111508509999112,0.1928331750205833,0.9089786790000289,0,0.04954967699995905,18,18,0.2682644897791653,,18,0.0020470619201660156,0.046364545822143555
original5/full-goal-4-007,9,translate,look_forward_20cm,pixnav-0fb81ca8bf4904feae54cbff-step-1,0.20000000298023224,0.2215336325273647,OK,1789299094.7471,1789299095.9191515,1.172051494999323,0.9479538389996378,0.21330040100019687,0.01079725499948836,0.18901356593337448,0.9587510939991262,0,0.08897823600000265,19,19,0.19859725432644665,,19,0.004414081573486328,0.044533491134643555
original5/full-goal-4-007,10,rotate,policy_turn,pixnav-6defdd372d47c11702bf4057-step-2,0.5235987755982988,0.4980922627612685,OK,1789299096.2465103,1789299099.9706328,3.7241225899997517,2.091219091998937,1.610072735000358,0.0228307630004565,0.1337475474354086,1.5630780980000054,1,0.0,0,0,,0.3078613877296448,0,0.011823177337646484,0.03389930725097656
original5/full-goal-4-007,11,rotate,policy_turn,pixnav-52141eae05b8fb3f16feec78-preturn-0,-0.5235987755982988,-0.4800444735260184,OK,1789299100.1217601,1789299104.9561067,4.8343465600000854,2.0375273680001555,2.7522712039999533,0.04454798799997661,0.09929872994583366,1.831058366000434,1,0.0,0,0,,0.30450442527202115,0,0.003989219665527344,0.04310441017150879
original5/full-goal-4-007,12,translate,look_forward_20cm,pixnav-5073782d6b4914c100f37c37-step-0,0.20000000298023224,0.22013024829631037,OK,1789299105.1448417,1789299106.5105402,1.3656986149999284,0.9496254870000485,0.3979205619998538,0.018152566000026127,0.1611850856979319,0.9677780530000746,0,0.0500770079997892,19,7,0.2292763974430558,,19,0.0017216205596923828,0.028453826904296875
original5/full-goal-4-007,13,translate,look_forward_20cm,pixnav-e666cffc9083df763e0b98bc-step-1,0.20000000298023224,0.21844167410907883,OK,1789299106.7800546,1789299107.9638698,1.1838152589998572,0.9011005680004018,0.2595434369995928,0.02317125399986253,0.18452344861108536,0.9242718220002644,0,0.048161877999518765,18,18,0.3004445704584685,,18,0.0044345855712890625,0.06433916091918945
original5/full-goal-4-007,14,rotate,policy_turn,pixnav-00613d57a2002f3ff41365e5-step-2,0.5235987755982988,0.5535880136411341,OK,1789299108.2364514,1789299110.4634242,2.226972786999795,1.5438023469996551,0.6578850750001948,0.02528536499994516,0.2485831963788541,1.5690877119996003,0,0.0,0,0,,0.32810139656066895,0,0.0001494884490966797,0.040355682373046875
original5/full-goal-4-007,15,translate,look_forward_20cm,pixnav-3698876ec117e8980add7e07-step-3,0.20000000298023224,0.2163931539916753,OK,1789299110.7086596,1789299112.158727,1.450067186000524,1.1009321600004114,0.30447438600003807,0.044660640000074636,0.1492297433393525,1.145592800000486,0,0.09988877199975832,22,4,0.19972146290110382,,22,0.0028886795043945312,0.05118203163146973
original5/full-goal-4-007,16,rotate,observation_or_alignment_turn,rotate,-0.6862522047022426,-0.6992707569141907,OK,1789299112.4436524,1789299120.5242786,8.080626349999875,2.598106691999419,5.472167378000449,0.01035228000000643,0.08653670230825629,1.90932030499971,1,0.0,0,0,,0.3754558657078482,0,,
original5/full-goal-4-007,17,rotate,observation_or_alignment_turn,rotate,0.5301755850683041,0.5276520376376985,OK,1789299120.6811843,1789299123.8602092,3.179024892000598,1.5508637430002636,1.6055565830001797,0.02260456600015459,0.16597920921142612,1.372993064000184,1,0.0,0,0,,0.36964672803878784,0,,
original5/full-goal-4-007,18,rotate,observation_or_alignment_turn,rotate,-1.041587668939373,-1.0368538138311074,OK,1789299124.6838243,1789299128.210407,3.5265826210006708,2.700835019000806,0.8056877779999922,0.020059823999872606,0.29401092367911097,2.7208948430006785,0,0.0,0,0,,0.3715395786546798,0,,
original5/full-goal-4-007,19,rotate,observation_or_alignment_turn,rotate,1.205104095394557,1.213627588432143,OK,1789299128.6919231,1789299136.0124118,7.320488702000148,4.214813542999764,3.088576459000251,0.01709870000013325,0.16578505040251595,3.4698505019996446,4,0.0,0,0,,0.3291064214561473,0,,
original5/full-goal-4-007,20,translate,look_forward_20cm,pixnav-ec47f7c99b01ee7d05d49647-step-0,0.20000000298023224,0.2152125450294823,OK,1789299141.9332557,1789299143.11409,1.1808343040002,0.8994768470001873,0.260905879999882,0.020451577000130783,0.18225465190198764,0.919928424000318,0,0.052791559000070265,18,4,0.28708824650965736,,18,-0.00048542022705078125,0.07356810569763184
original5/full-goal-4-007,21,rotate,policy_turn,pixnav-c8f14c1a9a83e852d1842a76-step-1,-0.5235987755982988,-0.48093603565622167,OK,1789299143.391418,1789299146.410201,3.018783113000609,1.351833736000117,1.6542723030006528,0.012677073999839195,0.15931453756483388,1.364510809999956,0,0.0,0,0,,0.38491973854890665,0,-0.011945962905883789,0.06098794937133789
original5/full-goal-4-007,22,translate,forward,pixnav-b13f1c00a269832d99dfcdca-step-2,0.25,0.2561031746379625,OK,1789299146.7115114,1789299148.3138185,1.6023071930003425,1.0483227340000667,0.509591521999937,0.04439293700033886,0.15983400421388969,1.0927156710004056,0,0.25499000800027716,21,14,0.24012791681813173,,21,0.0024204254150390625,0.03287649154663086
original5/full-goal-4-007,23,rotate,policy_turn,pixnav-f9f21d852fbac16af5fbb382-preturn-0,0.5235987755982988,0.5185039384799619,OK,1789299148.5697622,1789299151.7577069,3.1879447119999895,1.5498015510002006,1.603693432,0.03444972899978893,0.16264521041667412,1.5842512799999895,0,0.0,0,0,,0.32646673824207506,0,-0.007422685623168945,0.07831311225891113
original5/full-goal-4-007,24,translate,look_forward_20cm,pixnav-d4af6a03e7ea0d86e212b76d-step-0,0.20000000298023224,0.2147354882920085,OK,1789299152.0886028,1789299153.7062845,1.6176817700006723,1.0442003040006966,0.5526272170000084,0.02085424899996724,0.1327427262111752,1.0650545530006639,0,0.09681277300023794,21,16,0.23886045754676175,,21,0.017444849014282227,0.018329381942749023
original5/full-goal-4-007,25,translate,look_forward_20cm,pixnav-1cbf09a0175dfe69c53b1fcc-step-1,0.20000000298023224,0.22731424345721934,OK,1789299153.9761238,1789299155.156884,1.18076004500017,0.8996418160004396,0.253804781999861,0.027313446999869484,0.1925151891950973,0.9269552630003091,0,0.04252452200034895,18,15,0.24641789009432574,,18,0.0017557144165039062,0.054917097091674805
original5/full-goal-4-007,26,translate,forward,pixnav-d9b39b85850eec0c6b539913-step-2,0.25,0.26248310969237415,OK,1789299155.3625853,1789299156.761477,1.3988916789994619,1.0063746850000825,0.3510913079999227,0.04142568599945662,0.18763647938781908,1.0478003709995392,0,0.25066815500031225,20,20,0.26757079028660113,,20,0.0033092498779296875,0.0756371021270752
original5/full-goal-4-007,27,translate,look_forward_20cm,pixnav-4cad4c10cbe4112b1fa2257d-step-3,0.20000000298023224,0.22005683546027482,OK,1789299157.0706282,1789299158.3769093,1.3062811190002321,0.9494540670002607,0.3223078959999839,0.03451915599998756,0.16846054976948321,0.9839732230002483,0,0.04909251899971423,19,19,0.21574633437041982,,19,0.002378225326538086,0.0102386474609375
original5/full-goal-4-007,28,rotate,observation_or_alignment_turn,rotate,-0.9248641812593719,-0.9105979372484997,OK,1789299158.519827,1789299164.5678966,6.0480696100003115,2.752291877999596,3.2621473799999876,0.033630352000727726,0.15056009536379208,2.4367369310002687,1,0.0,0,0,,0.3717260337461271,0,,
original5/full-goal-4-007,29,rotate,observation_or_alignment_turn,rotate,0.5083797753643912,0.5196028737401841,OK,1789299164.69639,1789299167.1607552,2.464365347999774,1.6051615289998153,0.8522667019997243,0.006937117000234139,0.21084652653549316,1.6120986460000495,0,0.0,0,0,,0.2903746058599579,0,,
original5/full-goal-4-007,30,rotate,observation_or_alignment_turn,rotate,-1.058361855381346,-1.0303207493850048,OK,1789299168.6815429,1789299179.5597396,10.878196695000042,3.8501711059989248,7.005851359001099,0.022174230000018724,0.09471429670494673,3.122180133999791,2,0.0,0,0,,0.3476167826767219,0,,
original5/full-goal-4-007,31,rotate,observation_or_alignment_turn,rotate,1.4131391876330233,1.4233833495533477,OK,1789299180.684722,1789299185.4189742,4.734252281999943,3.6537541509997027,1.0609132240006147,0.019584906999625673,0.30065642149345956,3.6733390579993284,0,0.0,0,0,,0.36005935072898865,0,,
original5/full-goal-4-007,32,rotate,policy_turn,pixnav-42999efbbcb7beccfe49aba3-preturn-0,-0.5235987755982988,-0.5643285797260116,OK,1789299191.35653,1789299199.4079132,8.051383229000749,2.2885556249993897,5.707654389000709,0.05517321500065009,0.07009088546342242,1.3973035090002668,2,0.0,0,0,,0.3652147386129368,0,-0.0014190673828125,0.07800173759460449
original5/full-goal-4-007,33,translate,look_forward_20cm,pixnav-354adf2097a08e675ae69089-step-0,0.20000000298023224,0.20919736210619871,OK,1789299199.676599,1789299200.8699315,1.1933325490008428,0.9039166190004835,0.2607810520003113,0.028634878000048047,0.17530516726570153,0.9325514970005315,0,0.054325926000274194,18,9,0.32227547591389355,,18,-0.011440038681030273,0.04224443435668945
original5/full-goal-4-007,34,translate,forward,pixnav-c646d3560d6b16814901b575-step-1,0.25,0.26037528553455785,OK,1789299201.0804408,1789299202.4057062,1.3252653470008227,1.048495436999474,0.2507085940005709,0.02606131600077788,0.19647030394615472,1.0745567530002518,0,0.20040559399967606,21,8,0.25441063336082076,,21,-0.004355192184448242,0.05536174774169922
original5/full-goal-4-007,35,translate,forward,pixnav-dba912a1bcf9c691954272c7-step-2,0.25,0.2550267799370231,OK,1789299202.721301,1789299204.0558438,1.3345426679998127,0.999907278000137,0.3025304450002295,0.03210494499944616,0.19109676000037706,1.0320122229995832,0,0.20093738600007782,20,20,0.23008800529613793,,20,0.0022411346435546875,0.0725412368774414
original5/full-goal-4-007,36,translate,forward,pixnav-586209dec32904c997284e0d-step-3,0.25,0.2632586366415668,OK,1789299204.3207266,1789299205.719291,1.3985642879997613,1.0487027920007677,0.31605083299928083,0.033810662999712804,0.18823491983917418,1.0825134550004805,0,0.2096283910004786,21,21,0.2862698699749195,,21,0.0030395984649658203,0.0062220096588134766
original5/full-goal-4-007,37,translate,look_forward_20cm,pixnav-ad74037d9f27ade03ee6ea79-step-0,0.20000000298023224,0.21215159025735578,OK,1789299206.035271,1789299207.2218716,1.186600684000041,0.9530489260005197,0.20797739599947818,0.02557436200004304,0.17878937128385175,0.9786232880005628,0,0.048971928999890224,19,19,0.2313236522345668,,19,-0.02218914031982422,0.025620460510253906
original5/full-goal-4-007,38,translate,forward,pixnav-09b3bb3af70836bb1473a9ca-step-1,0.25,0.25321614998216324,OK,1789299207.397107,1789299208.6546996,1.2575926809995508,1.0514173109995681,0.20006869600001664,0.006106673999966006,0.2013498915888281,1.0575239849995342,0,0.20154070900025545,21,21,0.32996485751611077,,21,0.0012559890747070312,0.05327939987182617
original5/full-goal-4-007,39,translate,forward,pixnav-9e0b0706399cbac3a1491299-step-2,0.25,0.25859687966225,OK,1789299208.8683963,1789299210.2597632,1.3913670559995808,1.0320197569999436,0.3065705290000551,0.05277676999958203,0.18585813035257598,1.0847965269995257,0,0.19990400099959516,21,21,0.22226091147825236,,21,-0.0004527568817138672,0.02114081382751465
original5/full-goal-4-007,40,translate,forward,pixnav-851c5d0432c9ab11754e4277-step-3,0.25,0.2551602940473357,OK,1789299210.4718387,1789299211.7572794,1.2854406259993993,0.9973734409995814,0.25182471300013276,0.03624247199968522,0.1985002565551829,1.0336159129992666,0,0.20374626900047588,20,20,0.28245902673617623,,20,-0.006936311721801758,0.04398655891418457
original5/full-goal-4-007,41,translate,look_forward_20cm,pixnav-940f5e4b8b4bb72a0a0325ba-step-0,0.20000000298023224,0.20874965716324878,OK,1789299212.1355042,1789299213.5051556,1.3696513280001454,1.0334516800003257,0.2998949339998944,0.0363047139999253,0.15241080185571623,1.069756394000251,0,0.10970510700008163,21,21,0.19883162219051026,,21,0.008967161178588867,0.06273746490478516
original5/full-goal-4-007,42,translate,look_forward_20cm,pixnav-393a568bceffafb6ed14580e-step-1,0.20000000298023224,0.21298889404781912,OK,1789299213.7690287,1789299215.0105813,1.241552507999586,0.9418258869991405,0.25706581200029177,0.04266080900015368,0.17155045209565165,0.9844866959992942,0,0.04912007800066931,19,19,0.2505404012219493,,19,0.009113550186157227,0.060141801834106445
original5/full-goal-4-007,43,translate,look_forward_20cm,pixnav-692c4afdba020d49b9ad339f-step-2,0.20000000298023224,0.20515064766821983,OK,1789299215.2933624,1789299216.6105928,1.3172305430007327,1.0008070650001173,0.3050009759999739,0.011422502000641543,0.1557439195122776,1.0122295670007588,0,0.09880358400005207,20,20,0.2379011307799868,,20,-0.00010466575622558594,0.06015610694885254
original5/full-goal-4-007,44,translate,forward,pixnav-37b5bdcdc7aae62cfcc5b6f9-step-3,0.25,0.26407774255700345,OK,1789299216.8446436,1789299218.2557015,1.4110579119997055,1.098013069999979,0.30107724600020447,0.011967595999522018,0.1871487628617319,1.109980665999501,0,0.25509513699944364,22,22,0.24641096306782323,,22,0.007894515991210938,0.0196225643157959
original5/full-goal-4-007,45,rotate,observation_or_alignment_turn,rotate,-0.6058807993227958,-0.6421182889086787,OK,1789299218.5046823,1789299227.1618729,8.657190553999499,2.289398259999871,6.365746166000463,0.002046127999165037,0.07417167092527832,1.550460791999285,1,0.0,0,0,,0.39945594251784744,0,,
original5/full-goal-4-007,46,rotate,observation_or_alignment_turn,rotate,0.5511903229140103,0.5397955886954386,OK,1789299228.6964712,1789299230.7055302,2.0090590160007196,1.3470482699995046,0.6509765030004928,0.0110342430007222,0.26868080250323784,1.3580825130002268,0,0.0,0,0,,0.3795354896316986,0,,
original5/full-goal-4-007,47,rotate,observation_or_alignment_turn,rotate,-1.0332703505389467,-1.008183793063625,OK,1789299232.6924767,1789299240.7054627,8.012985962999664,3.3507357010003034,4.650011103999532,0.012239157999829331,0.12581873944606425,2.910501452999597,1,0.0,0,0,,0.35537068828918145,0,,
original5/full-goal-4-007,48,rotate,observation_or_alignment_turn,rotate,1.0989148079853914,1.108726396890584,OK,1789299242.6906543,1789299248.2108681,5.5202137760006735,3.440703903999747,2.0641730020006435,0.015336870000282943,0.20084845295499454,3.0131593570004043,2,0.0,0,0,,0.35181947117211,0,,
original5/full-goal-4-007,49,rotate,policy_turn,pixnav-c70320c30e0e0c25383dad4e-preturn-0,-0.5235987755982988,-0.5482401703807123,OK,1789299253.4303348,1789299263.656456,10.226121282999884,2.9307044750003115,7.262390186999255,0.03302662100031739,0.05361174146175228,1.7225660920003065,1,0.0,0,0,,0.34088456630706787,0,0.013854742050170898,0.07017898559570312
original5/full-goal-4-007,50,translate,look_forward_20cm,pixnav-b8dbf303e922df2c9197a056-step-0,0.20000000298023224,0.21520862093118795,OK,1789299263.898998,1789299265.3560958,1.4570977949997541,0.9944700140003988,0.4523550799995064,0.010272700999848894,0.14769675835740612,1.0047427150002477,0,0.04741609699976834,20,10,0.26906099145428963,,20,-0.012530088424682617,0.06327414512634277
original5/full-goal-4-007,51,translate,look_forward_20cm,pixnav-9c404020a0325c411ad06020-step-1,0.20000000298023224,0.22064233599391417,OK,1789299265.5972018,1789299266.9110606,1.3138586879995273,0.9493880800000625,0.3576126359994305,0.006857972000034351,0.16793460210691513,0.9562460520000968,0,0.11024724999970203,19,19,0.23792438619434342,,19,-0.006583213806152344,0.023629426956176758
original5/full-goal-4-007,52,translate,forward,pixnav-7a3a1c88d0cfb284972c2d4b-step-2,0.25,0.25844973855244446,OK,1789299267.1226423,1789299268.5604966,1.437854281,1.0063597899998058,0.4007372939995548,0.03075719700063928,0.1797468227258034,1.037116987000445,0,0.20032454200008942,20,20,0.24886013541386354,,20,-0.004560708999633789,0.01721644401550293
